OBJECTID,GEOID10,Tothhs,CV_HHS,PCT_BA,CV_BA,PCT_FB,CV_FB,PCTENGL_LT,CV_ENGL_LT,PCTSPANENG,CV_SPAN_EN,PCTUMPLD,CV_UMPLD,MEDHHINC,CV_MEDIN,PCTSNAP,CV_SNAP,PCTNOHLTH,CV_NOHLTH,PCTFAMRELC,CV_POPFAMC,POV_POP,CV_POVPOP,PERLT18,CV_PERLT18,POV65UP,CV_POV65UP,REPORT_1,REPORT_2,REPORT_3,REPORT_4,REPORT_5,REPORT_6,REPORT_7,REPORT_8,Shape_Length,Shape_Area
530,2420814,12818,1.4,81.3,1.42,25.4,4.07,6.3,9.65,1.5,20.26,3.7,14.79,116108,2.32,2.4,20.26,2.7,15.76,1.7,42.91,4.1,11.86,2.4,37.99,4.8,17.73,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20814.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20814.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20814.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20814.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20814.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20814.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20814.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20814.xlsx,32694.708190141,21921357.0928469
531,2420895,6994,1.44,69.6,2.45,18.4,7.93,6.9,13.22,4,19.76,3.7,18.07,131985,4.13,2.9,20.96,5.1,23.84,1.9,47.99,2.5,19.45,1.6,45.59,4.1,26.69,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20895.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20895.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20895.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20895.xlsx,6656.32766864102,1692183.85552038
532,2420895,6994,1.44,69.6,2.45,18.4,7.93,6.9,13.22,4,19.76,3.7,18.07,131985,4.13,2.9,20.96,5.1,23.84,1.9,47.99,2.5,19.45,1.6,45.59,4.1,26.69,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20895.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20895.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20895.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20895.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20895.xlsx,23100.3533714067,15884668.6168233
533,2420812,101,16.85,89.3,3.68,9,41.2,3,66.87,0.7,95.53,2.8,58.62,186250,17.71,0,-999,3,48.63,0,-999,4.5,90.51,5.7,99.18,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20812.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20812.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20812.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20812.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20812.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20812.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20812.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20812.xlsx,5468.26971124481,1437528.68262283
534,2420866,4652,3.2,53.2,4,36.1,5.73,10.2,11.92,2.6,25.72,7.4,19.72,104461,5.64,7.3,24.98,10.3,18.89,5,52.28,3.4,35.76,5.1,51.25,8.1,61.54,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20866.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20866.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20866.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20866.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20866.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20866.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20866.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20866.xlsx,35039.8593249332,30544966.4014445
535,2420832,8743,1.57,59.6,2.86,21.4,5.97,8.7,10.48,2.2,24.87,3.3,18.42,123779,2.58,6.2,18.63,3,16.21,4.6,34.36,3.9,21.82,5.3,39,7.6,30.4,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20832.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20832.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20832.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20832.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20832.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20832.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20832.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20832.xlsx,41005.9830243046,43516922.1441511
536,2420837,2020,4.45,49.2,7.17,5,26.75,0.6,60.79,0.2,91.19,4,41.03,140833,6.13,5.3,44.73,3.8,35.19,0,-999,3.3,33.16,1.5,77,14.2,64.64,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20837.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20837.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20837.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20837.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20837.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20837.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20837.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20837.xlsx,71016.2858785564,196616228.377417
537,2420818,716,7.39,79.5,7.34,12.7,26.81,2,69.91,0,-999,4.7,59.5,159821,19.53,0,-999,2.4,55.72,0,-999,3,54.71,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20818.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20818.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20818.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20818.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20818.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20818.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20818.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20818.xlsx,12324.6374046995,6287956.44654534
538,2420721,9595,1.86,49.6,2.94,12.8,9.97,2.7,18.01,0.9,27.02,9.2,10.57,120557,2.23,4.8,19,4.8,12.66,4.5,32.42,4.8,22.8,6.9,37.88,3.4,39.33,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20721.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20721.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20721.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20721.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20721.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20721.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20721.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20721.xlsx,44136.5368997865,72153122.1901002
539,2420715,8687,2.12,48.6,2.75,12.5,9.24,4.1,14.83,1.9,22.4,6.7,10.89,108050,2.47,2.8,19.54,5.9,12.36,2.1,52.11,3.4,23.24,3.5,50.37,3.8,25.6,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20715.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20715.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20715.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20715.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20715.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20715.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20715.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20715.xlsx,40493.7694387423,62677297.0255699
540,2421668,702,7.01,22.9,18.05,2.6,42.09,1.2,65.86,1.2,65.86,5.1,33.38,64435,8.5,9.8,28.53,4.8,37.99,3,77,4.5,27.02,3.9,68.58,6.7,48.09,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21668.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21668.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21668.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21668.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21668.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21668.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21668.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21668.xlsx,101005.14826945,214502931.364392
541,2421617,3714,3.44,39.9,7.47,2.8,21.71,1.1,38.68,1,42.55,2.4,37.99,97986,8.01,6.7,23.59,3.7,26.29,5.2,49.1,4.4,27.63,5.5,44.21,4.5,49.98,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21617.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21617.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21617.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21617.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21617.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21617.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21617.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21617.xlsx,250007.39408436,470724102.54012
542,2421619,2450,4.49,33.6,8.5,6.2,23.53,2.5,43.77,1,66.87,7.1,28.25,84605,11.94,8.9,23.91,7.9,36.94,11,40.9,7.8,30.4,12.5,39.88,4.5,44.58,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21619.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21619.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21619.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21619.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21619.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21619.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21619.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21619.xlsx,126184.58199687,40177008.0482916
543,2420686,43,86.24,91.6,20.44,3.8,44.79,1.8,50.66,0,-999,4,54.71,-999,-999,0,-999,2.8,47.76,-999,-999,0,-999,-999,-999,-999,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20686.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20686.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20686.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20686.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20686.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20686.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20686.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20686.xlsx,18183.1366990216,4780029.56767293
544,2420680,401,19.56,8.4,44.15,0.1,121.58,0,-999,0,-999,5.4,94.56,84609,27.54,0,-999,2.3,100.44,0,-999,0.3,101.32,0,-999,3.4,105.49,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20680.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20680.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20680.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20680.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20680.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20680.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20680.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20680.xlsx,78588.7814856033,25847239.2225256
545,2420684,433,18.81,30.1,24.24,1.4,112.9,0,-999,0,-999,16.2,76.93,-999,-999,36.5,31.48,6.2,75.5,0,-999,20.5,52.49,15.7,89.06,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20684.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20684.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20684.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20684.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/20684.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/20684.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/20684.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/20684.xlsx,70672.6783752942,38275227.0383811
546,2421673,1275,4.39,33.6,10.67,5.3,47.03,3.2,83.59,3,89.16,8,24.32,64503,7.19,12.7,23.45,9.2,24.45,9.8,43.42,14.5,22.64,8.2,50.41,13.5,37.83,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21673.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21673.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21673.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21673.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21673.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21673.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21673.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21673.xlsx,237551.345445957,220603136.336322
547,2421733,327,14.69,23.4,31.17,0,-999,0,-999,0,-999,3.8,105.58,81625,35.16,4.3,96.13,1.8,97.94,0,-999,0,-999,0,-999,0,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21733.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21733.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21733.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21733.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21733.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21733.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21733.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21733.xlsx,28216.3171405848,26367650.4938282
548,2421711,326,10.63,7.6,44.79,0,-999,0,-999,0,-999,13.6,48.72,63472,19.86,12.9,56.55,13.5,50.88,0,-999,9.9,76.14,0,-999,10.5,92.63,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21711.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21711.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21711.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21711.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21711.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21711.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21711.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21711.xlsx,69212.9691820366,107382675.660661
549,2421746,0,-999,6.2,26.47,2.2,44.21,0.6,81.05,0.6,81.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21746.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21746.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21746.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21746.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21746.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21746.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21746.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21746.xlsx,7822.4107296987,1571141.2926438
550,2421781,15,105.37,0,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,0,-999,0,-999,0,-999,0,-999,0,-999,-999,-999,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21781.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21781.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21781.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21781.pdf,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/Demo/21781.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/econo/21781.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/housing/21781.xlsx,http://planning.maryland.gov/MSDC/Documents/American_Community_Survey/2012-2016/zcta/socio/21781.xlsx,4758.99710787695,1105605.49616807
